lines,latitude,longitude,time,brigade,vehicle_number,scheduled_time,time_difference,stop_id,stop_pole,stop_name
502,52.2219955,21.0158028,13:35:15,466,8836,13:35:00,0.25,7011,01,pl.Konstytucji
143,52.2243508,21.0436338,13:35:13,5,8853,13:34:00,1.2166666666666666,7076,02,Torwar
500,52.27918,21.045134,13:35:15,4,8867,13:29:00,6.25,1144,02,Cm.Bródnowski
136,52.1893598,20.98883,13:35:13,3,8881,13:33:00,2.216666666666667,3453,02,Etiudy Rewolucyjnej
174,52.226931,21.001953,13:35:15,5,8886,13:35:00,0.25,7002,05,Dw.Centralny
187,52.186344,21.0645471,13:35:21,8,8890,13:35:00,0.35,3064,02,Goraszewska
522,52.200644,21.0363426,13:35:14,4,8892,13:30:00,5.233333333333333,3027,01,Dolna
211,52.319546,20.968449,13:34:51,1,9076,13:33:00,1.85,1219,01,Milenijna
314,52.323215,21.032413,13:34:50,1,9082,13:17:00,17.833333333333332,1173,02,Dobka z Oleśnicy
314,52.317142,20.961876,13:35:17,2,9083,13:22:00,13.283333333333333,1256,01,Myśliborska
104,52.326221,21.031687,13:35:14,1,9086,13:35:00,0.23333333333333334,1174,01,Białołęka-Kanał
211,52.331993,20.948297,13:35:11,461,9092,13:34:00,1.1833333333333333,1315,02,Strumykowa
211,52.3485035,20.9250184,13:35:18,460,9208,13:35:00,0.3,1944,01,Kępa Tarchomińska
264,52.1651073,21.0839916,13:35:17,1,9210,13:34:00,1.2833333333333334,3044,01,Wilanów
203,52.2909226,20.9290553,13:35:17,472,9219,13:35:00,0.2833333333333333,6059,17,Metro Młociny
201,52.24652,20.947546,13:35:14,1,9226,13:32:00,3.2333333333333334,5071,03,Deotymy
209,52.131833,21.017806,13:35:17,571,9230,13:33:00,2.283333333333333,3017,01,Bogatki
164,52.1676644,21.0770747,13:35:18,1,9231,13:29:00,6.3,3043,01,Królowej Marysieńki
133,52.3271227,20.9507887,13:35:15,2,9253,13:35:00,0.25,1119,02,Talarowa
179,52.162067,21.036678,13:35:09,7,9312,13:35:00,0.15,3120,05,Ursynów Płn.
142,52.166573,21.205935,13:35:15,469,9316,13:34:00,1.25,2047,02,Prasowa
198,52.223976,21.222994,13:35:15,2,9319,13:34:00,1.25,2293,04,1.Praskiego Pułku
135,52.259567,21.027746,13:35:17,6,9323,13:35:00,0.2833333333333333,1005,11,pl.Hallera
179,52.154396,21.031908,13:35:13,6,9334,13:33:00,2.216666666666667,3131,01,Dunikowskiego
739,52.128616,21.018148,13:35:18,2,9335,13:36:00,-0.7,3018,02,Łagiewnicka
256,52.301582,21.058825,13:35:16,2,9337,13:35:00,0.26666666666666666,1179,04,CH Targówek
198,52.216633,21.229336,13:35:17,1,9350,13:36:00,-0.7166666666666667,2347,01,Marmurowa
516,52.333084,20.935968,13:34:51,4,9405,13:34:00,0.85,1403,02,Hanki Ordonówny
157,52.220425,20.984955,13:35:07,4,9423,13:31:00,4.116666666666666,4003,01,pl.Narutowicza
157,52.253845,20.993698,13:34:56,430,9426,13:25:00,9.933333333333334,7021,01,Inflancka
103,52.283791,20.955339,13:35:12,1,9427,13:34:00,1.2,6008,06,AWF
157,52.207096,20.968056,13:35:18,5,9428,13:34:00,1.3,4120,01,Urbanistów
326,52.308281,20.984715,13:35:18,2,9431,13:34:00,1.3,1017,04,Płochocińska
176,52.326965,20.991428,13:34:30,2,9432,13:32:00,2.5,1099,01,Zyndrama z Maszkowic
152,52.334457,20.985872,13:35:13,2,9433,13:33:00,2.216666666666667,1104,02,PKP Płudy
149,52.249222667,20.873210667,13:35:18,662,9503,13:34:00,1.3,5147,01,Zagłoby
149,52.239164167,20.905848,13:35:16,663,9506,13:17:00,18.266666666666666,5035,01,Klemensiewicza
159,52.2219835,20.978526833,13:35:14,1,9508,13:35:00,0.23333333333333334,4042,01,Białobrzeska
220,52.258920167,20.898211833,13:35:14,5,9517,13:33:00,2.2333333333333334,5055,02,Stare Bemowo
159,52.193221667,21.085197,13:35:16,6,9519,13:35:00,0.26666666666666666,3079,04,EC Siekierki
194,52.201812833,20.869624667,13:35:17,2,9532,13:26:00,9.283333333333333,4306,51,Czerwona Droga
159,52.218102,20.966100833,13:35:14,3,9533,13:31:00,4.233333333333333,4044,02,Dw.Zachodni
737,52.155489,21.0338405,13:35:18,56,9537,13:36:00,-0.7,3132,02,Metro Stokłosy
194,52.195125,20.873196,13:35:14,65,9542,13:34:00,1.2333333333333334,4205,02,Bełzy
194,52.2080525,20.912835,13:35:15,63,9545,13:34:00,1.25,4213,52,Wałowicka
159,52.2234265,21.018512333,13:35:18,7,9555,13:33:00,2.3,7035,01,Mokotowska
712,52.274259667,20.864926,13:35:18,02,9558,13:38:00,-2.7,6112,01,Klaudyn
204,52.315575,21.029802,13:35:17,1,9686,13:34:00,1.2833333333333334,1170,02,Danusi
212,52.25972,21.026997,13:35:13,1,9693,13:35:00,0.21666666666666667,1005,11,pl.Hallera
185,52.156144,21.045105,13:35:16,4,9805,13:25:00,10.266666666666667,3121,01,Strzeleckiego
167,52.21605,21.00512,13:35:13,7,9806,13:28:00,7.216666666666667,7093,01,GUS
131,52.19475,21.05474,13:35:18,8,9815,13:36:00,-0.7,3061,02,Pl.Bernardyński
185,52.27921,20.97366,13:35:16,8,9816,13:34:00,1.2666666666666666,6137,03,Rudzka
131,52.21343,21.017441,13:35:15,7,9825,13:35:00,0.25,3001,56,pl.Unii Lubelskiej
185,52.141633,21.03286,13:35:13,2,9828,13:35:00,0.21666666666666667,3454,01,Indiry Gandhi
131,52.225464,21.014077,13:35:15,3,9844,13:34:00,1.25,7012,01,Hoża
131,52.20658,21.042977,13:35:14,13,9849,13:33:00,2.2333333333333334,3085,01,Iwicka
167,52.207825,21.04857,13:35:01,6,9850,13:26:00,9.016666666666667,3058,02,Sielce
167,52.21729,21.003541,13:35:18,2,9851,13:28:00,7.3,7093,08,GUS
114,52.276756,20.923189,13:35:12,8,9906,13:31:00,4.2,6049,02,Kwitnąca
186,52.319054,20.951374,13:35:05,2,9907,13:34:00,1.0833333333333333,1277,02,Tarchomin
114,52.300224,21.041849,13:34:48,2,9925,13:36:00,-1.2,1152,05,Bródno-Podgrodzie
114,52.268257,20.958536,13:34:48,9,9934,13:36:00,-1.2,6042,02,Park Olszyna
186,52.243168,20.958221,13:35:11,4,9939,13:33:00,2.183333333333333,5116,02,Czorsztyńska
186,52.214237,20.967951,13:35:18,494,9941,13:32:00,3.3,4154,02,Szczęśliwicka
210,52.291008,20.928185,13:34:49,1,9953,13:35:00,-0.18333333333333332,6059,19,Metro Młociny
114,52.289818,20.931366,13:34:41,6,9955,13:33:00,1.6833333333333333,6059,01,Metro Młociny
219,52.2228268,21.1022443,13:36:24,3,1002,13:39:00,-2.6,2148,04,Gocław
213,52.2130596,21.15813,13:36:22,3,1005,13:37:00,-0.6333333333333333,2037,05,PKP Anin
225,52.2637813,21.1569356,13:36:25,04,1007,13:31:00,5.416666666666667,2090,02,Zawodowa
L-8,52.4236031,21.0834643,13:36:23,1,10071,13:39:00,-2.6166666666666667,1868,01,PKP Dąbkowizna
219,52.189393,21.1409446,13:36:23,2,1008,13:37:00,-0.6166666666666667,2194,01,Borków
225,52.230734,21.0954933,13:36:22,501,1009,13:35:00,1.3666666666666667,2124,02,Bukowskiego
108,52.228382,21.023363,13:36:24,4,1020,13:37:00,-0.6,7040,06,pl.Trzech Krzyży
263,52.1628869,21.1075322,13:36:25,06,1026,13:36:00,0.4166666666666667,3278,02,Ogrody Działkowe Wilanówka
108,52.175629,21.043125,13:36:25,2,1034,13:35:00,1.4166666666666667,3039,04,Dolina Służewiecka
107,52.244466,20.979368,13:36:15,2,1043,13:36:00,0.25,5157,03,Esperanto
107,52.234281,21.009143,13:36:17,4,1044,13:27:00,9.283333333333333,7014,02,Metro Świętokrzyska
107,52.221985,21.0367233,13:36:20,5,1046,13:32:00,4.333333333333333,7071,06,Rozbrat
228,52.2049983,20.94138,13:36:11,3,1050,13:35:00,1.1833333333333333,4047,06,PKP WKD Al.Jerozolimskie
228,52.2004433,20.8930517,13:36:18,2,1053,13:39:00,-2.7,4216,03,Ursus-Ratusz
107,52.20216,21.045927,13:36:25,6,1066,13:35:00,1.4166666666666667,3087,02,Bobrowiecka
108,52.225479,21.034441,13:36:25,5,1072,13:37:00,-0.5833333333333334,7070,02,Śniegockiej
107,52.1933144,21.08512,13:36:24,7,1078,13:39:00,-2.6,3079,04,EC Siekierki
303,52.3109353,20.9164871,13:36:23,1,1109,13:36:00,0.38333333333333336,6073,02,Żubrowa-UKSW
156,52.2906406,21.0185791,13:36:23,3,1110,13:35:00,1.3833333333333333,1158,01,Bazyliańska
263,52.18272,21.057333,13:36:23,3,1200,13:34:00,2.3833333333333333,3033,55,św.Bonifacego
263,52.149788,21.060936,13:36:24,5,1201,13:36:00,0.4,3208,03,Płaskowickiej
218,52.1908394,21.0246166,13:36:25,5,1206,13:39:00,-2.5833333333333335,3007,02,Królikarnia
139,52.119949,21.103838,13:36:26,62,1216,13:36:00,0.43333333333333335,3051,04,Waflowa
106,52.243568,20.966715,13:36:26,7,1223,13:36:00,0.43333333333333335,5067,05,Pl.Pole Elekcyjne
126,52.3164731,20.9594586,13:36:21,1,1400,13:36:00,0.35,1256,02,Myśliborska
183,52.234882,21.125931,13:36:22,2,1419,13:37:00,-0.6333333333333333,2015,01,Płowiecka
338,52.2582921,21.0349073,13:36:24,05,1501,13:36:00,0.4,1066,01,Inżynierska
736,52.3167658,21.0125431,13:36:23,2,1506,13:35:00,1.3833333333333333,1126,01,Płytowa
119,52.2061783,21.000335,13:36:25,3,1526,13:38:00,-1.5833333333333333,3286,06,Rakowiecka-Sanktuarium
106,52.2477083,20.9650567,13:36:20,1,1534,13:19:00,17.333333333333332,5124,02,Ostroroga
218,52.18451,20.988686,13:36:19,4,1535,13:37:00,-0.6833333333333333,3409,01,os.Nowy Mokotów
221,52.2628017,20.980165,13:36:20,1,1536,13:35:00,1.3333333333333333,6039,09,pl.Grunwaldzki
197,52.2776133,20.948045,13:36:22,6,1543,13:33:00,3.3666666666666667,6021,04,Bielany-Ratusz
170,52.2730033,21.091845,13:36:14,06,1550,13:26:00,10.233333333333333,1050,02,Lniana
197,52.230093,20.942253,13:36:25,3,1551,13:34:00,2.4166666666666665,5098,01,Zajezdnia Redutowa
166,52.248559,21.044798,13:36:10,5,1804,13:34:00,2.1666666666666665,1001,01,Kijowska
169,52.2584503,21.0345573,13:36:24,5,1805,13:36:00,0.4,1066,01,Inżynierska
118,52.2192886,21.0156671,13:36:26,2,1806,13:32:00,4.433333333333334,7006,09,Metro Politechnika
126,52.3154535,20.9821556,13:36:26,4,1811,13:36:00,0.43333333333333335,1102,01,Polfa
126,52.2919963,21.0493681,13:36:18,3,1813,13:33:00,3.3,1146,02,Metro Kondratowicza
169,52.2995515,21.0426191,13:36:24,1,1814,13:36:00,0.4,1152,01,Bródno-Podgrodzie
173,52.240889,21.1604613,13:36:22,5,1830,13:31:00,5.366666666666666,2065,02,Spółdzielnia Noma
122,52.2822411,20.9834936,13:36:18,3,1833,13:25:00,11.3,6080,02,Tylżycka
115,52.225466,21.16156,13:36:07,1,1835,13:39:00,-2.8833333333333333,2020,04,Kajki
115,52.169908,21.2421316,13:36:20,2,1840,13:36:00,0.3333333333333333,2222,01,Aleksandrów
338,52.2616493,21.0303556,13:36:24,01,1846,13:34:00,2.4,1005,07,pl.Hallera
115,52.2681825,21.170217,13:36:21,6,1848,13:37:00,-0.65,2395,02,Jerzego
173,52.2414591,21.1067366,13:36:19,9,1849,13:35:00,1.3166666666666667,2012,01,Żółkiewskiego
303,52.269406,20.9861,13:36:20,2,1856,13:36:00,0.3333333333333333,6003,18,pl.Wilsona
115,52.2397605,21.1550331,13:36:19,4,1862,13:33:00,3.316666666666667,2064,01,Marysin
117,52.232153,21.021871,13:36:21,4,1869,13:34:00,2.35,7041,02,Muzeum Narodowe
222,52.1890405,21.0064465,13:36:25,6,1909,13:25:00,11.416666666666666,3116,02,Samochodowa
222,52.222759,21.016426,13:36:23,4,1911,13:32:00,4.383333333333334,7011,08,pl.Konstytucji
251,52.169598,21.069105,13:36:22,63,1917,13:29:00,7.366666666666666,3042,52,Sobieskiego
165,52.1582226,21.0024294,13:36:25,2,2001,13:38:00,-1.5833333333333333,3104,01,Wyczółki
724,52.131035,21.066322,13:36:23,667,2002,13:22:00,14.383333333333333,3282,02,Metro Kabaty
189,52.198643,20.918434,13:36:25,5,2010,13:36:00,0.4166666666666667,4091,02,Dojazdowa
189,52.1824646,21.0568231,13:36:23,9,2018,13:36:00,0.38333333333333336,3033,55,św.Bonifacego
162,52.193066,21.057064,13:36:22,7,2022,13:18:00,18.366666666666667,3062,03,Gołkowska
522,52.218746,21.0152,13:36:25,5,2027,13:36:00,0.4166666666666667,7006,05,Metro Politechnika
189,52.17474,21.043758,13:36:25,8,2030,13:34:00,2.4166666666666665,3039,01,Dolina Służewiecka
189,52.173496,21.035942,13:36:21,12,2031,13:32:00,4.35,3337,01,Wałbrzyska-Cmentarz
727,52.1171319,21.0181554,13:36:26,04,2044,13:36:00,0.43333333333333335,3020,01,Kapeli
517,52.1906801,20.8919287,13:36:25,2,2205,13:32:00,4.416666666666667,4098,02,Wapowskiego
171,52.272484,20.925116,13:36:25,452,2209,13:37:00,-0.5833333333333334,6048,06,Chomiczówka
171,52.222881,21.043272,13:36:25,5,2225,13:39:00,-2.5833333333333335,7076,06,Torwar
523,52.2426677,20.9126787,13:36:24,8,2234,13:36:00,0.4,5061,02,Kazubów
184,52.240009,20.946005,13:36:25,5,2235,13:33:00,3.4166666666666665,5030,06,Metro Księcia Janusza
191,52.194588,20.9098,13:36:26,6,2239,13:34:00,2.433333333333333,4093,02,Zapustna
105,52.228947,20.970686,13:36:25,2,2241,13:28:00,8.416666666666666,5042,01,Szpital Wolski
105,52.2280872,20.9559684,13:36:25,1,2242,13:32:00,4.416666666666667,5043,02,PKP Wola (Kasprzaka)
112,52.3069228,21.0611035,13:36:22,2,3400,13:30:00,6.366666666666666,1205,01,Głębocka
509,52.2286436,21.063009,13:36:21,8,3403,13:32:00,4.35,2097,03,Saska
731,52.4033345,20.9482376,13:36:24,480,3404,13:32:00,4.4,1371,01,Zegrzyńska
500,52.2987718,21.0425806,13:36:25,2,3405,13:36:00,0.4166666666666667,1152,01,Bródno-Podgrodzie
132,52.3186278,21.0584233,13:36:21,3,3416,13:36:00,0.35,1358,01,os.Derby III
705,52.3547436,21.0282896,13:36:25,64,3421,13:37:00,-0.5833333333333334,1133,01,Kobiałka
112,52.2934296,21.0307248,13:36:20,5,3427,13:27:00,9.333333333333334,1085,03,Metro Bródno
509,52.3042609,20.98857,13:36:22,1,3428,13:28:00,8.366666666666667,1016,02,Konwaliowa
738,52.4164968,21.179574,13:36:23,2,3429,13:34:00,2.3833333333333333,1454,02,ks.Czartoryskiej
120,52.3617051,21.0615404,13:36:22,7,3430,13:37:00,-0.6333333333333333,1295,01,Olesin
180,52.2652617,20.9458103,13:36:25,14,3431,13:36:00,0.4166666666666667,6155,01,Obrońców Tobruku
527,52.3236345,21.0682779,13:36:25,515,3437,13:37:00,-0.5833333333333334,1182,06,Grodzisk
500,52.2532461,20.9818635,13:36:23,6,3439,13:36:00,0.38333333333333336,7091,04,"rondo ""Radosława"""
160,52.253836,21.032796,13:36:16,518,3441,13:35:00,1.2666666666666666,1003,03,Dw.Wileński
160,52.2378124,20.9964878,13:36:24,517,3442,13:34:00,2.4,7086,02,Hala Mirowska
731,52.3507498,20.945752,13:36:24,477,3444,13:35:00,1.4,1366,02,Aluzyjna
190,52.3007231,21.0867396,13:36:23,8,3453,13:30:00,6.383333333333334,1221,02,Radzymińska
112,52.2411175,20.9126461,13:36:23,3,3455,13:29:00,7.383333333333334,5061,01,Kazubów
245,52.280498,21.131146,13:36:14,1,3459,13:18:00,18.233333333333334,1474,04,Maczka
162,52.1963583,21.0524851,13:36:24,1,3464,13:31:00,5.4,3060,01,al.Witosa
705,52.4809805,21.1227423,13:36:23,63,3465,13:38:00,-1.6166666666666667,1443,02,Załubice-Szkoła
723,52.3646478,20.933787,13:36:23,476,3466,13:36:00,0.38333333333333336,1185,01,Buchnik
180,52.2478901,20.989986,13:36:23,12,3469,13:28:00,8.383333333333333,7083,03,Anielewicza
L-2,52.0727636,21.023432,13:36:24,684,35133,13:37:00,-0.6,3384,02,Nadarzyńska
L-5,52.0747884,21.029483,13:36:23,2,35137,13:37:00,-0.6166666666666667,3701,71,Zgoda
129,52.1936207,20.883443,13:36:19,2,4200,13:29:00,7.316666666666666,4100,01,Malinowa
122,52.2311212,20.8966951,13:36:25,7,4202,13:35:00,1.4166666666666667,5048,01,Batalionów Chłopskich
178,52.185641,20.8959454,13:36:25,8,4205,13:39:00,-2.5833333333333335,4284,04,Skorosze
178,52.2052,20.916162,13:36:24,5,4215,13:35:00,1.4,4214,02,PKP Włochy
207,52.2003606,20.8929389,13:36:26,1,4217,13:33:00,3.433333333333333,4216,03,Ursus-Ratusz
197,52.286953,20.975649,13:36:24,5,4218,13:31:00,5.4,6082,04,Gwiaździsta
122,52.227962,20.90028,13:36:25,9,4225,13:30:00,6.416666666666667,5109,02,Rozłogi
178,52.229553,20.978561,13:36:15,2,4230,13:36:00,0.25,5041,02,Karolkowa
249,52.2391134,20.9007832,13:36:23,678,4236,13:37:00,-0.6166666666666667,5050,71,os.Górczewska
129,52.2320655,20.9241437,13:36:25,3,4239,13:33:00,3.4166666666666665,5105,02,Strąkowa
122,52.269581,20.985636,13:36:25,2,4248,13:34:00,2.4166666666666665,6003,03,pl.Wilsona
154,52.2115485,20.9756107,13:36:26,4,4337,13:32:00,4.433333333333334,4005,06,Bitwy Warszawskiej 1920 r.
126,52.2867027,21.0218925,13:36:25,2,4409,13:35:00,1.4166666666666667,1157,02,Bartnicza
181,52.281105,20.958811,13:36:25,3,4414,13:18:00,18.416666666666668,6007,05,Podleśna-IMGW
156,52.292236,21.046669,13:36:24,5,4418,13:38:00,-1.6,1146,01,Metro Kondratowicza
122,52.24939,20.919897,13:36:23,10,4424,13:31:00,5.383333333333334,5106,02,Orlich Gniazd
123,52.24268,21.101114,13:36:23,3,4429,13:27:00,9.383333333333333,2011,01,pl.Szembeka
134,52.361671,21.061874,13:36:25,3,4432,13:37:00,-0.5833333333333334,1295,01,Olesin
717,52.1929711,20.8288826,13:36:23,64,5218,13:37:00,-0.6166666666666667,4235,02,Ogińskiego
124,52.156682,20.9504479,13:36:21,2,5221,13:37:00,-0.65,4022,02,Przelotowa
719,52.2394292,20.8975821,13:36:22,1,5223,13:34:00,2.3666666666666667,5050,03,os.Górczewska
177,52.2311829,20.9147681,13:36:18,1,5226,13:34:00,2.3,5059,01,pl.Kasztelański
172,52.201219,20.984346,13:36:22,6,5230,13:36:00,0.36666666666666664,4032,01,Pruszkowska
188,52.1694267,20.9781871,13:36:22,2,5239,13:39:00,-2.6333333333333333,4040,71,Lotnisko Chopina
523,52.2182066,20.9763768,13:36:22,10,5242,13:33:00,3.3666666666666667,4116,02,Hala Kopińska
716,52.1976453,20.881732,13:36:19,63,5244,13:35:00,1.3166666666666667,4218,03,Lalki
136,52.1979536,20.9833614,13:36:18,9,5249,13:28:00,8.3,4033,01,Rakowiec
132,52.2719907,20.9686827,13:36:24,5,5414,13:28:00,8.4,6005,11,Metro Marymont
120,52.304016,21.059767,13:36:21,1,5424,13:36:00,0.35,1179,02,CH Targówek
509,52.3400114,20.9466812,13:36:25,13,5429,13:38:00,-1.5833333333333333,1947,06,Winnica
112,52.214725,20.881624,13:36:22,1,5433,13:38:00,-1.6333333333333333,5092,03,Karolin
175,52.22625,20.995302,13:36:26,400,5884,13:36:00,0.43333333333333335,4052,01,pl.Starynkiewicza
127,52.208801,20.895443,13:36:25,3,5885,13:39:00,-2.5833333333333335,4224,01,Nowe Włochy
519,52.228855,21.012449,13:36:22,5,5897,13:29:00,7.366666666666666,7013,01,Centrum
175,52.215549,20.988194,13:36:22,404,5908,13:35:00,1.3666666666666667,4029,01,Pomnik Lotnika
116,52.264442,20.990196,13:36:24,12,5910,13:28:00,8.4,6002,01,pl.Inwalidów
128,52.226,20.9933,13:36:10,410,5913,13:35:00,1.1666666666666667,4052,02,pl.Starynkiewicza
128,52.20768,20.963659,13:36:23,409,5916,13:38:00,-1.6166666666666667,4119,05,Szczęśliwice
503,52.144577,21.049988,13:36:25,4,5938,13:22:00,14.416666666666666,3141,01,Braci Wagów
116,52.272293,20.924959,13:36:17,15,5942,13:37:00,-0.7166666666666667,6048,03,Chomiczówka
180,52.265533,20.945528,13:36:25,2,5970,13:30:00,6.416666666666667,6155,03,Obrońców Tobruku
180,52.249001,21.005634,13:36:26,4,5973,13:38:00,-1.5666666666666667,7050,01,pl.Krasińskich
518,52.334599,20.94211,13:36:24,7,5992,13:38:00,-1.6,1253,08,Nowodwory
L18,52.2506945,20.8432088,13:36:23,1,60055,13:37:00,-0.6166666666666667,6115,02,Rynek
L29,52.2633808,20.4868461,13:36:27,1,60056,13:23:00,13.45,6819,02,Wiejca III
L-6,52.2580103,20.898147,13:36:00,1,60057,13:34:00,2.0,5055,06,Stare Bemowo
105,52.2275252,20.9528247,13:36:25,3,6202,13:26:00,10.416666666666666,5044,01,Ordona-WSA
728,52.160814,20.927516,13:36:06,1,6232,13:32:00,4.1,4155,01,Młyn
706,52.134045,20.893927,13:36:25,2,6244,13:33:00,3.4166666666666665,4064,03,pl.Szwedzki
L39,52.0613801,21.0306583,13:35:34,3,70002,13:38:00,-2.433333333333333,3984,02,Świętojańska
L14,52.0927353,21.1760843,13:36:27,1,70033,13:36:00,0.45,3850,02,Habdzin IV
191,52.187462,20.873095,13:36:24,5,7206,13:29:00,7.4,4134,01,Piastowska
112,52.296215,21.032949,13:36:25,9,7207,13:28:00,8.416666666666666,1150,02,Suwalska
414,52.200516,20.947973,13:36:26,01,7212,13:32:00,4.433333333333334,4106,02,Instalatorów
112,52.242821,20.91263,13:36:25,10,7216,13:26:00,10.416666666666666,5061,02,Kazubów
136,52.2478877,20.96532,13:36:26,015,7240,13:31:00,5.433333333333334,5124,02,Ostroroga
401,52.194901,20.885244,13:36:25,6,7242,13:35:00,1.4166666666666667,4217,05,PKP Ursus
401,52.190594,20.9573,13:36:26,2,7245,13:38:00,-1.5666666666666667,4011,06,Hynka
158,52.2351304,21.0976059,13:36:25,3,7311,13:34:00,2.4166666666666665,2102,03,Zamieniecka
125,52.221222,21.16309,13:36:19,1,7313,13:35:00,1.3166666666666667,2024,02,Odrodzenia
182,52.216579,20.979897,13:36:19,9,7326,13:19:00,17.316666666666666,4121,06,Wawelska
507,52.23011,21.013414,13:36:22,4,7331,13:37:00,-0.6333333333333333,7013,15,Centrum
750,52.364613,20.776335,13:36:02,1,756,13:36:00,0.03333333333333333,6401,71,Palmiry
720,52.1330908,21.4639346,13:36:26,1,7700,13:39:00,-2.566666666666667,2394,01,Rzakta
520,52.2430847,21.0021382,13:36:26,3,7704,13:38:00,-1.5666666666666667,7016,01,pl.Bankowy
168,52.2363369,21.1127255,13:36:25,2,7707,13:36:00,0.4166666666666667,2105,02,Witolin
182,52.2370796,21.104711,13:36:25,4,7709,13:35:00,1.4166666666666667,2106,01,Tarnowiecka
502,52.2236712,21.2242934,13:36:26,464,7731,13:35:00,1.4333333333333333,2293,02,1.Praskiego Pułku
202,52.2421485,21.1242694,13:36:26,543,7739,13:35:00,1.4333333333333333,2397,02,Cukrownicza
199,52.267129,21.1750384,13:36:25,1,7745,13:36:00,0.4166666666666667,2450,01,Emilii Gierczak
125,52.2454233,21.0848793,13:36:24,5,7757,13:19:00,17.4,2008,01,Wiatraczna
145,52.244727,21.0882281,13:36:22,9,7800,13:36:00,0.36666666666666664,2008,16,Wiatraczna
202,52.2470509,21.0431039,13:36:26,541,7808,13:29:00,7.433333333333334,1231,01,Metro Stadion Narodowy
509,52.2218857,21.102276,13:36:25,6,7810,13:37:00,-0.5833333333333334,2148,03,Gocław
521,52.1612904,21.2109869,13:36:26,1,7813,13:34:00,2.433333333333333,2048,05,PKP Falenica
507,52.2321617,21.0217701,13:36:25,7,7844,13:39:00,-2.5833333333333335,7041,02,Muzeum Narodowe
523,52.23918,20.9149766,13:36:26,4,7870,13:33:00,3.433333333333333,5034,01,Metro Bemowo
514,52.2421271,21.1364459,13:36:26,4,7871,13:29:00,7.433333333333334,2059,02,Okularowa
125,52.2415185,21.041427,13:36:23,07,7889,13:38:00,-1.6166666666666667,1231,03,Metro Stadion Narodowy
504,52.2294893,21.004321,13:36:27,8,8309,13:36:00,0.45,7002,29,Dw.Centralny
148,52.2215486,21.1030648,13:36:23,6,8312,13:36:00,0.38333333333333336,2148,09,Gocław
141,52.195203,21.004386,13:36:13,10,8313,13:20:00,16.216666666666665,3239,05,Wołoska
172,52.2148658,20.9692798,13:36:24,9,8318,13:37:00,-0.6,4154,04,Szczęśliwicka
187,52.1975063,20.8810171,13:36:23,2,8320,13:36:00,0.38333333333333336,4218,03,Lalki
136,52.2475535,20.9653166,13:36:24,12,8321,13:23:00,13.4,5124,02,Ostroroga
504,52.18303,20.97988,13:36:18,6,8357,13:23:00,13.3,4037,03,Sasanki
519,52.2293867,21.0028783,13:36:14,1,8362,13:38:00,-1.7666666666666666,7002,27,Dw.Centralny
120,52.324303,21.056555,13:36:25,6,8449,13:31:00,5.416666666666667,1326,03,Skarbka z Gór
120,52.346245,21.049974,13:36:26,8,8450,13:33:00,3.433333333333333,1686,02,Os.Olchowy Park
522,52.1576817,21.080165,13:36:09,2,8500,13:39:00,-2.85,3385,71,Branickiego
710,52.0765867,21.036045,13:36:25,4,8503,13:32:00,4.416666666666667,3164,01,Chyliczkowska-Technikum
217,52.156465,21.0756217,13:36:20,2,8504,13:35:00,1.3333333333333333,3385,04,Branickiego
174,52.1712833,21.0042867,13:36:20,3,8511,13:29:00,7.333333333333333,3266,01,Jadźwingów
501,52.206091,21.022584,13:36:18,1,8541,13:37:00,-0.7,3003,02,Dworkowa
742,52.063173,21.15087,13:36:15,1,8547,13:30:00,6.25,3357,01,Łyczyńska
501,52.17754,21.0492067,13:36:20,2,8551,13:37:00,-0.6666666666666666,3094,53,Stegny
143,52.216375,20.992835,13:36:23,3,8572,13:38:00,-1.6166666666666667,4029,55,Pomnik Lotnika
521,52.21037,20.96929,13:36:25,4,8574,13:30:00,6.416666666666667,4118,04,Opaczewska
136,52.1460643,21.0526925,13:36:22,014,8808,13:39:00,-2.6333333333333333,3142,08,Natolin Płn.
168,52.2083558,21.0080506,13:36:21,4,8815,13:34:00,2.35,3228,02,Metro Pole Mokotowskie
138,52.1703945,20.9953311,13:36:25,7,8823,13:36:00,0.4166666666666667,3267,71,Bokserska
172,52.2131835,20.9608203,13:36:21,8,8824,13:29:00,7.35,4081,01,Na Bateryjce
148,52.2425745,21.1011542,13:36:25,8,8826,13:37:00,-0.5833333333333334,2011,01,pl.Szembeka
502,52.2191666,21.015374,13:36:25,466,8836,13:31:00,5.416666666666667,7006,12,Metro Politechnika
143,52.2287555,21.0631718,13:36:25,2,8839,13:36:00,0.4166666666666667,2097,02,Saska
143,52.2425076,21.1017525,13:36:24,6,8850,13:36:00,0.4,2011,01,pl.Szembeka
143,52.2223415,21.0369483,13:36:23,5,8853,13:34:00,2.3833333333333333,7071,01,Rozbrat
138,52.2024541,21.0046571,13:36:23,6,8857,13:33:00,3.3833333333333333,3125,02,Łowicka
136,52.1921496,20.9860818,13:36:18,3,8881,13:34:00,2.3,3452,02,Wyjazd
211,52.331692,20.952944,13:36:21,461,9092,13:35:00,1.35,1316,02,Ćwiklińskiej
239,52.154365,21.037532,13:36:26,775,9205,13:39:00,-2.566666666666667,3136,06,Ursynów Płd.
